model,IOU,DICE,PRECISION,RECALL,F1,MSE,Filo # difference,Filo # abs difference,Filo len difference,Filo len abs difference,Single filo # diff,Single filo # abs diff,Fused filo # diff,Fused filo # abs diff
unet++ resnet18 jaccard
fold 1,  0.4846259094342509 ± 0.16313159930832585 , 0.6347204665568034 ± 0.16553478745196848 , 0.6291110072392039 ± 0.16849748610941623 , 0.6463191371350806 ± 0.16816373888249955 , 0.6347204665568034 ± 0.1655347874519685 , 0.020589843 ± 0.012931967 , -1.8 ± 6.144916598294887 , 5.4 ± 3.4409301068170506 , -120.0 ± 147.93241700181878 , 150.8 ± 116.37594253109188 , 4.6 ± 7.657675887630659 , 7.4 ± 5.0039984012787215 , -0.8 ± 1.6 , 1.6 ± 0.8
fold 2,  0.46717469009638357 ± 0.06514708639801568 , 0.634283140198807 ± 0.057511899858598975 , 0.7059090866783111 ± 0.06443669524437595 , 0.5799761552985179 ± 0.07152763520768295 , 0.634283140198807 ± 0.05751189985859901 , 0.01864453 ± 0.008090611 , -8.6 ± 6.019966777316964 , 9.0 ± 5.403702434442518 , -183.2 ± 61.713531741426046 , 183.2 ± 61.713531741426046 , -2.0 ± 3.847076812334269 , 3.6 ± 2.4166091947189146 , -1.6 ± 0.8 , 1.6 ± 0.8
fold 3,  0.4776375660226595 ± 0.12981945788977906 , 0.6348681823015525 ± 0.1325663001169018 , 0.6926524121700964 ± 0.09744437713938105 , 0.5931908621401603 ± 0.15387538119217384 , 0.6348681823015525 ± 0.1325663001169018 , 0.029060548 ± 0.023504138 , -16.6 ± 15.370100845472681 , 18.2 ± 13.43726162579266 , -295.2 ± 192.05978235955592 , 295.2 ± 192.05978235955592 , 2.4 ± 4.029888335921977 , 3.2 ± 3.4292856398964497 , -3.4 ± 3.4409301068170506 , 3.4 ± 3.4409301068170506
fold 4,  0.3932725638616484 ± 0.10826023959004669 , 0.5556509983776098 ± 0.11448983603175482 , 0.5624895408352808 ± 0.09052203617325165 , 0.5614849740922625 ± 0.1488712483882697 , 0.5556509983776098 ± 0.11448983603175483 , 0.031437498 ± 0.008040207 , -2.4 ± 14.894294209528695 , 12.8 ± 7.984985911070851 , -259.4 ± 217.55422312609792 , 283.8 ± 184.59620797838724 , 6.4 ± 10.403845442911962 , 10.0 ± 7.014271166700073 , -1.0 ± 1.7888543819998317 , 1.8 ± 0.9797958971132713
fold 5,  0.41592204250714415 ± 0.03863421829407813 , 0.5864375268407226 ± 0.038688490452802766 , 0.6852265334925602 ± 0.055207954915964544 , 0.5191963364184288 ± 0.06048900582068927 , 0.5864375268407226 ± 0.0386884904528028 , 0.023292968 ± 0.008321985 , -10.8 ± 8.908422980528035 , 10.8 ± 8.908422980528035 , -235.6 ± 194.8585127727295 , 235.6 ± 194.8585127727295 , -0.6 ± 4.673328578219169 , 3.4 ± 3.2619012860600183 , -0.8 ± 0.7483314773547883 , 0.8 ± 0.7483314773547883
fold 6,  0.3108822729576109 ± 0.16442598422239638 , 0.44570826377311973 ± 0.2291206054825684 , 0.708897853127584 ± 0.052406960086384194 , 0.3725813315396926 ± 0.20061027614450305 , 0.5571353297163997 ± 0.05950092181834805 , 0.008888672 ± 0.0033064361 , -7.2 ± 8.207313811473277 , 8.0 ± 7.429670248402684 , -100.8 ± 37.39197774924455 , 100.8 ± 37.39197774924455 , -2.4 ± 8.935323161475472 , 8.0 ± 4.6475800154489 , -0.4 ± 0.48989794855663565 , 0.4 ± 0.48989794855663565
fold 7,  0.3857172459443693 ± 0.07692675359997464 , 0.5521125630630321 ± 0.08280884743601295 , 0.55501567231602 ± 0.1356290499632026 , 0.5845805420469252 ± 0.10111172675563718 , 0.5521125630630322 ± 0.08280884743601294 , 0.023960937 ± 0.01504874 , -10.8 ± 7.19444229944198 , 10.8 ± 7.19444229944198 , -166.6 ± 286.67375185042664 , 248.2 ± 219.85031271299115 , -4.6 ± 8.357032966310472 , 9.0 ± 3.1622776601683795 , 0.0 ± 0.6324555320336759 , 0.4 ± 0.48989794855663565
fold 8,  0.4404278220409649 ± 0.0798367861320154 , 0.6073793341119794 ± 0.07480953633220382 , 0.5938087152156687 ± 0.08990609084953474 , 0.6319945605235139 ± 0.08510488730588602 , 0.6073793341119793 ± 0.07480953633220389 , 0.011123046 ± 0.004409051 , -5.2 ± 7.4404300950953095 , 8.4 ± 3.4409301068170506 , -13.4 ± 61.91154981100054 , 56.6 ± 28.443628460518184 , 0.4 ± 1.7435595774162693 , 1.6 ± 0.8 , -1.0 ± 0.6324555320336759 , 1.0 ± 0.6324555320336759
fold 9,  0.3685014887392211 ± 0.08477206547858657 , 0.53269018698667 ± 0.09466761687012376 , 0.5473027334107079 ± 0.10556709056662404 , 0.5225174949438618 ± 0.09666378193069222 , 0.5326901869866703 ± 0.09466761687012376 , 0.009603515 ± 0.0026385093 , -8.6 ± 5.571355310873648 , 9.0 ± 4.898979485566356 , -82.8 ± 62.78025167200271 , 82.8 ± 62.78025167200271 , -3.0 ± 7.536577472566709 , 7.0 ± 4.09878030638384 , -0.8 ± 1.1661903789690602 , 1.2 ± 0.7483314773547883
fold 10,  0.4059624537815162 ± 0.07737710094616895 , 0.573344168402025 ± 0.07532535315767298 , 0.6484202734726107 ± 0.08143906667492685 , 0.5650781990917061 ± 0.1975760017244415 , 0.5733441684020251 ± 0.07532535315767305 , 0.016373048 ± 0.009550753 , -10.4 ± 13.46996659238619 , 14.8 ± 8.4 , -131.2 ± 158.00683529518588 , 167.6 ± 118.7006318433057 , 6.6 ± 13.335666462535722 , 11.4 ± 9.562426470305537 , -3.2 ± 3.7094473981982814 , 3.6 ± 3.32264954516723
unet++ timm-mobilenetv3_large_100 jaccard
fold 1,  0.4867083626573134 ± 0.1540424578203742 , 0.6390897269279734 ± 0.15134823342354084 , 0.6465320110116966 ± 0.11731569861508709 , 0.6430526927544797 ± 0.194029538528179 , 0.6390897269279734 ± 0.15134823342354084 , 0.019554688 ± 0.012525067 , -8.0 ± 7.127411872482185 , 8.0 ± 7.127411872482185 , -185.8 ± 195.89425718994417 , 185.8 ± 195.89425718994417 , 2.6 ± 6.468384651518491 , 5.0 ± 4.857983120596447 , -0.8 ± 1.1661903789690602 , 1.2 ± 0.7483314773547883
fold 2,  0.45004731610768955 ± 0.07720834805920027 , 0.6169776323655812 ± 0.07063299780630666 , 0.7088614243719537 ± 0.05661722151978608 , 0.5552168911555674 ± 0.10259938628217109 , 0.6169776323655812 ± 0.07063299780630666 , 0.018859375 ± 0.008208396 , -10.0 ± 6.6332495807108 , 10.0 ± 6.6332495807108 , -195.8 ± 96.8470959812425 , 195.8 ± 96.8470959812425 , -2.8 ± 3.54400902933387 , 4.0 ± 2.0976176963403033 , -1.6 ± 1.3564659966250538 , 1.6 ± 1.3564659966250538
fold 3,  0.4989235552100565 ± 0.12240084485851761 , 0.655834191145304 ± 0.12111026315487743 , 0.7012490393575938 ± 0.07794036730593128 , 0.6270036084724342 ± 0.15226196076366671 , 0.655834191145304 ± 0.12111026315487743 , 0.027685547 ± 0.021341948 , -14.0 ± 15.0996688705415 , 16.8 ± 11.906300852909773 , -320.0 ± 239.2872750482148 , 320.0 ± 239.2872750482148 , 6.8 ± 14.048487463068755 , 9.2 ± 12.607934009979589 , -3.6 ± 4.758150901348128 , 3.6 ± 4.758150901348128
fold 4,  0.38539920134021133 ± 0.10885135186640003 , 0.5472754401286093 ± 0.11597734725755397 , 0.5721851872203694 ± 0.09753241505997995 , 0.5262382422821015 ± 0.1300777825383441 , 0.5472754401286093 ± 0.11597734725755394 , 0.030888673 ± 0.008504896 , -3.4 ± 13.047605144240073 , 9.0 ± 10.039920318408907 , -299.6 ± 147.8629094803697 , 299.6 ± 147.8629094803697 , 6.0 ± 12.0 , 9.2 ± 9.765244492586962 , -1.0 ± 1.8973665961010275 , 1.8 ± 1.1661903789690602
fold 5,  0.3323397657171155 ± 0.03460196090079303 , 0.4979004958099528 ± 0.037773636428234704 , 0.7288694788692889 ± 0.06293784808196062 , 0.3810696895756388 ± 0.04350962741638542 , 0.4979004958099528 ± 0.03777363642823471 , 0.02464453 ± 0.009247859 , -5.8 ± 7.730459236035075 , 8.2 ± 5.114684741017769 , -336.4 ± 171.2432188438421 , 336.4 ± 171.2432188438421 , 7.8 ± 6.43117407632541 , 7.8 ± 6.43117407632541 , -1.0 ± 0.8944271909999159 , 1.0 ± 0.8944271909999159
fold 6,  0.3405894739228367 ± 0.17056930072826607 , 0.47922229027437185 ± 0.22808991863630734 , 0.7305526194208772 ± 0.17368682125563176 , 0.437297813168823 ± 0.21253230483094532 , 0.47922229027437185 ± 0.22808991863630734 , 0.009761718 ± 0.0050530084 , -3.4 ± 14.458215657542253 , 13.8 ± 5.491812087098393 , -66.0 ± 88.38778196108328 , 102.8 ± 40.006999387607166 , -4.2 ± 8.818163074019441 , 9.4 ± 2.65329983228432 , 0.6 ± 1.7435595774162693 , 1.0 ± 1.5491933384829668
fold 7,  0.3406076242702822 ± 0.12107061818030922 , 0.4963269934146046 ± 0.13087863480830322 , 0.5930414860365973 ± 0.1784447741149042 , 0.5044133321880137 ± 0.183978300556418 , 0.49632699341460473 ± 0.13087863480830325 , 0.023496095 ± 0.013459786 , -5.6 ± 8.499411744350311 , 8.0 ± 6.29285308902091 , -156.6 ± 216.00425921726637 , 246.6 ± 101.83241134334392 , 0.4 ± 13.879481258317979 , 10.0 ± 9.633275663033837 , -0.8 ± 1.1661903789690602 , 0.8 ± 1.1661903789690602
fold 8,  0.40738391956218384 ± 0.09078767680864726 , 0.573262368646698 ± 0.08783401332839834 , 0.6890151778985933 ± 0.09025981507219238 , 0.5043286562583502 ± 0.11336327142100809 , 0.573262368646698 ± 0.08783401332839838 , 0.009962891 ± 0.0038431995 , -12.6 ± 3.7202150475476548 , 12.6 ± 3.7202150475476548 , -92.4 ± 57.41637397119397 , 92.4 ± 57.41637397119397 , -2.0 ± 5.176871642217914 , 4.0 ± 3.847076812334269 , -1.8 ± 1.7204650534085255 , 1.8 ± 1.7204650534085255
fold 9,  0.36189946589405175 ± 0.076895661608511 , 0.5269753252101357 ± 0.0795393505868293 , 0.6266364187602366 ± 0.07881794440249303 , 0.4606265852595108 ± 0.08905095585489575 , 0.5269753252101357 ± 0.07953935058682925 , 0.008695313 ± 0.0026684261 , -10.6 ± 5.9531504264548865 , 11.0 ± 5.176871642217914 , -126.4 ± 63.149346789970835 , 126.4 ± 63.149346789970835 , -4.0 ± 5.477225575051661 , 6.0 ± 3.1622776601683795 , -1.0 ± 0.6324555320336759 , 1.0 ± 0.6324555320336759
fold 10,  0.4249331800312225 ± 0.09272203187189358 , 0.5905106219521598 ± 0.09108869381812948 , 0.6653807182031368 ± 0.05591267262687443 , 0.562710309665553 ± 0.16786175479374688 , 0.5905106219521598 ± 0.09108869381812953 , 0.015134765 ± 0.008665418 , -12.0 ± 15.620499351813308 , 15.6 ± 12.026637102698325 , -157.0 ± 155.0612782096162 , 158.6 ± 153.42437876687003 , 5.4 ± 8.212186067059125 , 8.2 ± 5.418486873657627 , -2.8 ± 4.166533331199932 , 2.8 ± 4.166533331199932
unet++ timm-mobilenetv3_large_minimal_100 jaccard
fold 1,  0.4654991414243189 ± 0.13128359519566427 , 0.6236448379561819 ± 0.13005574498651337 , 0.6708407479517422 ± 0.06122980314964718 , 0.6123460914009667 ± 0.1951708737276536 , 0.623644837956182 ± 0.13005574498651337 , 0.019798828 ± 0.012764968 , -10.2 ± 5.81033561853358 , 10.2 ± 5.81033561853358 , -201.0 ± 166.5232716469383 , 202.2 ± 165.06410875777934 , 2.2 ± 5.81033561853358 , 4.6 ± 4.17612260356422 , -1.2 ± 1.469693845669907 , 1.6 ± 1.019803902718557
fold 2,  0.4374941939314415 ± 0.06507057303156966 , 0.6058679591429462 ± 0.06238106232143289 , 0.6989377646564144 ± 0.04913654348113383 , 0.5355098772720372 ± 0.06866132044721343 , 0.6058679591429462 ± 0.06238106232143288 , 0.019595701 ± 0.008590539 , -10.0 ± 9.695359714832659 , 11.2 ± 8.280096617793781 , -207.8 ± 97.30241518071378 , 207.8 ± 97.30241518071378 , -0.6 ± 3.0724582991474434 , 2.6 ± 1.7435595774162693 , -1.2 ± 0.9797958971132712 , 1.2 ± 0.9797958971132712
fold 3,  0.4648814040440805 ± 0.11806770216474399 , 0.6252113361461861 ± 0.11801341714647463 , 0.6831999880659181 ± 0.08998619348118639 , 0.595983531939742 ± 0.16017243582766594 , 0.6252113361461861 ± 0.11801341714647466 , 0.02911133 ± 0.020369511 , -21.4 ± 26.46204829562519 , 24.6 ± 23.51680250374187 , -397.2 ± 296.4829843346832 , 397.2 ± 296.4829843346832 , 3.6 ± 3.6110940170535577 , 4.0 ± 3.1622776601683795 , -4.4 ± 4.127953488110059 , 4.4 ± 4.127953488110059
fold 4,  0.35111977797921 ± 0.15202318658724392 , 0.49932782181188695 ± 0.1822357578931739 , 0.5910758161695574 ± 0.12346580965052102 , 0.4468469413443731 ± 0.19390344033155651 , 0.49932782181188695 ± 0.18223575789317392 , 0.029457033 ± 0.007819259 , -7.8 ± 10.796295661012625 , 12.6 ± 4.31740662898458 , -363.2 ± 106.41879533240359 , 363.2 ± 106.41879533240359 , -0.8 ± 12.496399481450647 , 10.0 ± 7.536577472566709 , -1.2 ± 1.16619037896906 , 1.2 ± 1.16619037896906
fold 5,  0.41344205923917726 ± 0.0490708047003287 , 0.5833241090107277 ± 0.048713035465897926 , 0.6362927195327274 ± 0.047074825614411286 , 0.543383390169798 ± 0.06926993869492455 , 0.5833241090107277 ± 0.04871303546589789 , 0.024742188 ± 0.009307962 , -7.4 ± 3.4985711369071804 , 7.4 ± 3.4985711369071804 , -169.8 ± 111.72000716075881 , 169.8 ± 111.72000716075881 , -0.6 ± 5.535341001239219 , 4.6 ± 3.1368774282716245 , -0.6 ± 0.7999999999999999 , 0.6 ± 0.7999999999999999
fold 6,  0.36001021747426076 ± 0.16621530863240966 , 0.5063910785021072 ± 0.18998636909807717 , 0.7374985588026779 ± 0.1275557050980078 , 0.45087864715045656 ± 0.23399066828790738 , 0.5063910785021072 ± 0.18998636909807717 , 0.008994141 ± 0.004119756 , -6.4 ± 7.7356318423254855 , 9.2 ± 4.019950248448357 , -97.2 ± 48.803278578390604 , 97.2 ± 48.803278578390604 , -2.4 ± 7.28285658241325 , 6.8 ± 3.54400902933387 , 0.0 ± 0.6324555320336759 , 0.4 ± 0.48989794855663565
fold 7,  0.3674801333180445 ± 0.08071688186775952 , 0.5322265781048994 ± 0.08869371799054587 , 0.5455451837551021 ± 0.12770171457984075 , 0.5453131641689059 ± 0.110958240432566 , 0.5322265781048993 ± 0.08869371799054587 , 0.024195313 ± 0.015654571 , -10.2 ± 6.615134163416491 , 10.2 ± 6.615134163416491 , -173.0 ± 252.3782874971617 , 218.6 ± 214.09773469142544 , -1.6 ± 8.662563131083086 , 7.6 ± 4.454211490264018 , -0.2 ± 0.9797958971132712 , 0.6 ± 0.7999999999999999
fold 8,  0.4101418637066333 ± 0.11169974672316978 , 0.5729851771175021 ± 0.11011462035973842 , 0.6361584831827876 ± 0.08243721528918864 , 0.5273272168457093 ± 0.13138326784648952 , 0.5729851771175021 ± 0.11011462035973843 , 0.010289063 ± 0.0040187063 , -10.2 ± 5.491812087098393 , 10.2 ± 5.491812087098393 , -98.2 ± 63.854208945064855 , 98.2 ± 63.854208945064855 , -1.2 ± 1.7204650534085253 , 1.6 ± 1.3564659966250536 , -1.2 ± 0.7483314773547883 , 1.2 ± 0.7483314773547883
fold 9,  0.40430324773360304 ± 0.06490177555206013 , 0.5727094137518292 ± 0.06707425446657997 , 0.6018502880593112 ± 0.048546303913062236 , 0.5515801689357545 ± 0.09188804586363566 , 0.5727094137518292 ± 0.06707425446658001 , 0.008726562 ± 0.0027385615 , -7.8 ± 8.840814442120138 , 11.0 ± 4.242640687119285 , -80.0 ± 48.822126131499026 , 80.0 ± 48.822126131499026 , -2.0 ± 8.390470785361213 , 7.2 ± 4.749736834815167 , -0.8 ± 1.32664991614216 , 1.2 ± 0.9797958971132712
fold 10,  0.3937147517634429 ± 0.09367897334395185 , 0.5587856639819904 ± 0.09231890574839596 , 0.6762076341806 ± 0.06524504860280944 , 0.5159465898161228 ± 0.19196497688495087 , 0.5587856639819904 ± 0.09231890574839594 , 0.016033204 ± 0.009616917 , -15.8 ± 16.104657711357916 , 19.0 ± 12.165525060596439 , -171.6 ± 174.4621448910909 , 174.0 ± 172.06859097464593 , 3.6 ± 7.964923100695952 , 7.2 ± 4.955804677345546 , -3.4 ± 4.363484845854286 , 3.4 ± 4.363484845854286
unet++ timm-mobilenetv3_small_075 jaccard
fold 1,  0.40434810319729486 ± 0.1754627427120915 , 0.5505619823937439 ± 0.20324116859162564 , 0.6102939143322385 ± 0.2211585500541068 , 0.5078712649482579 ± 0.200864857583335 , 0.5505619823937439 ± 0.20324116859162564 , 0.02276172 ± 0.014387229 , -12.0 ± 9.444575162494075 , 12.0 ± 9.444575162494075 , -240.0 ± 175.33396704574957 , 240.0 ± 175.33396704574957 , 0.2 ± 5.491812087098392 , 5.0 ± 2.280350850198276 , -1.0 ± 0.6324555320336759 , 1.0 ± 0.6324555320336759
fold 2,  0.4162887552876054 ± 0.0315775017044114 , 0.5871543996985537 ± 0.03159220933814199 , 0.6332110059718664 ± 0.042273490078173354 , 0.5516254525910558 ± 0.05393170449747854 , 0.5871543996985537 ± 0.03159220933814199 , 0.021638673 ± 0.008618265 , -11.2 ± 6.241794613730894 , 11.2 ± 6.241794613730894 , -188.2 ± 86.03580649938722 , 188.2 ± 86.03580649938722 , -1.4 ± 3.7202150475476548 , 3.8 ± 1.16619037896906 , -1.4 ± 1.019803902718557 , 1.4 ± 1.019803902718557
fold 3,  0.4128098429477894 ± 0.13785888839941746 , 0.5691398617396299 ± 0.15661489432397388 , 0.6482759298269135 ± 0.12113576780235755 , 0.5338606106763393 ± 0.1990663288831983 , 0.5691398617396299 ± 0.15661489432397388 , 0.03261914 ± 0.024512686 , -20.4 ± 21.37849386650051 , 23.2 ± 18.301912468373352 , -376.8 ± 317.3322549001283 , 376.8 ± 317.3322549001283 , 4.4 ± 7.031358332498778 , 5.2 ± 6.462197768561405 , -4.6 ± 5.953150426454887 , 5.0 ± 5.621387729022079
fold 4,  0.325935855751151 ± 0.10704273970876534 , 0.48146205846549267 ± 0.12623731102045396 , 0.5075242985193567 ± 0.12723847067835925 , 0.46047323892682296 ± 0.12892007796658256 , 0.48146205846549267 ± 0.126237311020454 , 0.03526758 ± 0.00938824 , -1.0 ± 10.881176406988354 , 8.6 ± 6.740919818541086 , -317.4 ± 182.59857611712093 , 317.4 ± 182.59857611712093 , 6.8 ± 9.453041838477178 , 9.6 ± 6.590902821313633 , -0.4 ± 1.854723699099141 , 1.6 ± 1.019803902718557
fold 5,  0.26939663022309623 ± 0.08274916895732609 , 0.41771759974011663 ± 0.10340042458982367 , 0.6630275835695961 ± 0.03177698739104708 , 0.31335658096534574 ± 0.1029899479050693 , 0.41771759974011663 ± 0.10340042458982364 , 0.027429689 ± 0.011377194 , -10.2 ± 10.342146779078316 , 11.0 ± 9.486832980505138 , -426.2 ± 259.24382345583473 , 426.2 ± 259.24382345583473 , 5.2 ± 6.4 , 5.2 ± 6.4 , -1.6 ± 0.8000000000000002 , 1.6 ± 0.8000000000000002
fold 6,  0.27142274122563614 ± 0.1567195546197979 , 0.4003670306072452 ± 0.21741728953809383 , 0.5016523255086226 ± 0.275574076824185 , 0.3535248374267913 ± 0.2047054417305461 , 0.5004587882590565 ± 0.09484749595255278 , 0.010861328 ± 0.0056107524 , -4.6 ± 13.92264342716569 , 13.0 ± 6.782329983125268 , -83.0 ± 98.94645016371229 , 109.8 ± 67.99529395480249 , -1.2 ± 13.96280774056565 , 12.8 ± 5.706137047074843 , 0.0 ± 0.6324555320336759 , 0.4 ± 0.48989794855663565
fold 7,  0.36245492173927507 ± 0.09847420546610813 , 0.5241712623013296 ± 0.1093461822276985 , 0.5119217929963261 ± 0.15657487683634638 , 0.5697068534738254 ± 0.08707239580328967 , 0.5241712623013296 ± 0.1093461822276985 , 0.025460934 ± 0.014463625 , -5.2 ± 7.19444229944198 , 7.6 ± 4.586937976471886 , -141.0 ± 226.6433321322293 , 215.8 ± 157.0941119202117 , 5.0 ± 17.017637908946117 , 11.0 ± 13.914021704740868 , -0.4 ± 1.019803902718557 , 0.8 ± 0.7483314773547883
fold 8,  0.37407126709718125 ± 0.11119743257828048 , 0.5353613141598954 ± 0.11279609415167235 , 0.5784920874993105 ± 0.09279425767307165 , 0.5091667609660969 ± 0.13925719975106862 , 0.5353613141598954 ± 0.11279609415167231 , 0.0115351565 ± 0.00464912 , -6.6 ± 4.454211490264018 , 6.6 ± 4.454211490264018 , -88.4 ± 42.739209164419506 , 88.4 ± 42.739209164419506 , 0.2 ± 3.1874754901018454 , 3.0 ± 1.0954451150103321 , -1.2 ± 1.32664991614216 , 1.6 ± 0.8
fold 9,  0.3368095238082874 ± 0.04042810280966884 , 0.5025173374256799 ± 0.04575043694084045 , 0.545816424071895 ± 0.0856189600385967 , 0.47404648285804474 ± 0.04928868754683602 , 0.5025173374256799 ± 0.04575043694084045 , 0.009970703 ± 0.002931946 , -12.2 ± 5.81033561853358 , 12.2 ± 5.81033561853358 , -119.8 ± 85.1290784632372 , 119.8 ± 85.1290784632372 , -5.8 ± 4.261455150532504 , 6.2 ± 3.6551333764994136 , -1.4 ± 1.019803902718557 , 1.4 ± 1.019803902718557
fold 10,  0.36977064107736657 ± 0.10120657202472147 , 0.5320868456733056 ± 0.10603478235766149 , 0.5504838647406423 ± 0.13141615598724246 , 0.5620331573261834 ± 0.16000074707031564 , 0.5320868456733056 ± 0.10603478235766149 , 0.017927732 ± 0.00819392 , -9.8 ± 18.925115587493778 , 17.8 ± 11.72006825918689 , -137.2 ± 157.80671722078245 , 169.6 ± 122.32187048929558 , 3.8 ± 11.443775600735973 , 9.8 ± 7.025667228100119 , -2.0 ± 3.286335345030997 , 2.4 ± 3.0066592756745814
unet++ timm-mobilenetv3_small_100 jaccard
fold 1,  0.4007187916830401 ± 0.18466830863856948 , 0.5443948324500474 ± 0.21140925480460832 , 0.6373473982118764 ± 0.19429798812259053 , 0.4972613937877018 ± 0.23464931985038495 , 0.5443948324500474 ± 0.21140925480460832 , 0.020990234 ± 0.012706759 , -10.0 ± 13.490737563232042 , 10.8 ± 12.859237924542807 , -265.0 ± 263.71348088408376 , 265.0 ± 263.71348088408376 , 0.6 ± 4.127953488110059 , 3.4 ± 2.4166091947189146 , -0.8 ± 1.32664991614216 , 1.2 ± 0.9797958971132712
fold 2,  0.38969173689226067 ± 0.052213891966856156 , 0.5587882969884393 ± 0.0544227782919876 , 0.6583915118329254 ± 0.026368127176193572 , 0.48804002035739147 ± 0.06909876423986595 , 0.5587882969884395 ± 0.054422778291987606 , 0.021515626 ± 0.008643048 , -10.8 ± 9.641576634555161 , 10.8 ± 9.641576634555161 , -252.8 ± 130.43527130343236 , 252.8 ± 130.43527130343236 , -1.2 ± 2.993325909419153 , 2.8 ± 1.6 , -1.6 ± 1.4966629547095767 , 1.6 ± 1.4966629547095767
fold 3,  0.43770548458830233 ± 0.14548894552260513 , 0.5928452959763513 ± 0.15904709717215323 , 0.6459929037280849 ± 0.0993734739498635 , 0.5721046279159324 ± 0.19526732597447735 , 0.5928452959763514 ± 0.15904709717215326 , 0.031326167 ± 0.022937723 , -20.8 ± 20.546532554180523 , 22.4 ± 18.789358690492875 , -390.0 ± 356.5658424470858 , 390.0 ± 356.5658424470858 , 4.8 ± 8.034923770640267 , 6.8 ± 6.43117407632541 , -4.4 ± 5.388877434122992 , 4.4 ± 5.388877434122992
fold 4,  0.31963856458491546 ± 0.12107222946738996 , 0.4711183358376482 ± 0.14556030859527513 , 0.563254681065116 ± 0.09798852613577008 , 0.41656871497826176 ± 0.15654894137615347 , 0.4711183358376482 ± 0.14556030859527516 , 0.03222266 ± 0.009063172 , -6.2 ± 10.457533169921097 , 10.6 ± 5.9531504264548865 , -401.6 ± 174.31649376923573 , 401.6 ± 174.31649376923573 , 5.2 ± 12.6237870704476 , 10.8 ± 8.35224520712844 , -1.4 ± 1.854723699099141 , 1.8 ± 1.469693845669907
